filename,cloc,go-enry,guesslang,hyperpolyglot,linguist,magika,pygments-file-content,pygments-filename
Fortran,1.0768457366000002,0.1413582608,12.4375542946,0.0786344763,2.2337653542,0.3820758965,1.1414007899,0.6513369544000001
FreeBASIC,0.85557106408,0.10951406604,10.25620654948,0.06347636064,1.8625113673600002,0.3342341164,0.9903474785200002,0.56275865092
FreeMarker,0.43016015104000005,0.05568262952,4.959951866280001,0.029817804320000002,0.9347577516800001,0.17571410320000003,0.44154863276,0.25328375595999997
Frege,0.88266230808,0.10762169804,9.932779244479999,0.06537779164,1.80403987936,0.3144181354,1.0126344365200002,0.53220167892
Fstar,0.64095644956,0.07986203428,7.38054800936,0.04825630098,1.3222620365200002,0.26308943030000004,0.7689417781400001,0.39877491844
Futhark,0.21237996852000002,0.02857550876,2.46286181812,0.01563302666,0.45977289984,0.0764504721,0.24986594238000004,0.13211839048
G-code,0.63995018756,0.08398844628,7.418581146359999,0.04514344898,1.40245836652,0.2339229403,0.7685313651400001,0.43495632644
GAML,1.27802602812,0.16489808656,15.037835510719999,0.09671537095999999,2.73752920604,0.4751982756,1.6216500842800001,0.78928980988
GAMS,0.21453170952,0.02740000776,2.5270100691199997,0.01598541266,0.42923855884,0.0781972991,0.23753294938000002,0.12581552148
GAP,1.94047653068,0.23063643684000001,22.22117830008,0.13929055794,4.19960173056,0.7408668729000001,2.1275727474200004,1.20039103432
GCC Machine Description,0.24676988152,0.04073572976,2.48505632514,0.01849999466,0.49353140884,0.0771381601,0.21532130238000002,0.14446820148
GDB,0.42710011104,0.05376235252,4.85262378224,0.03204079632,0.9115966766800001,0.19171660020000003,0.48911530676000003,0.26421806096
GDScript,0.8648710230800001,0.11304459704,10.24267392048,0.06330993464000001,1.8832476913600003,0.30614993840000004,0.71021977652,0.52765673392
GEDCOM,0.21231106252,0.02938691376,2.5718065851199996,0.015730083659999998,0.51170718084,0.0854667771,0.52342217238,0.13031766548
GLSL,4.2989530814000005,0.5350427862,49.600848981800006,0.3101916692,9.792741340800001,1.7053723440000002,4.9624039666,2.5650818126
GN,2.35584451872,0.30464249736,28.059456343319997,0.17719249026,4.850816031240001,0.9111499501,3.35863027818,1.4452693752799999
GSC,1.28112667212,0.14988571556,15.357020883719999,0.09176298996,2.68444227104,0.48059888559999997,1.5583125722800002,0.78850379888
Game Maker Language,2.3867882697200002,0.30313012036000003,27.628016803319998,0.17728506426,5.2447597452400005,0.9263695551000001,2.49335199818,1.47034181928
Gemfile.lock,0.21283427752,0.028584304760000002,2.47840051712,0.01510877966,0.46144312484000005,0.0778769541,0.27402806038000005,0.13061728948
Gemini,0.21295272852,0.02646476176,2.66891633612,0.014423421660000001,0.44623120484,0.0876403021,0.26725934938,0.12897326648
Genero 4gl,0.63975507856,0.08184477128,7.73721337836,0.04723016598,1.31011835552,0.23788419830000002,0.6894165051400001,0.39230614944
Genero per,0.21192080752,0.02788800876,2.52678126012,0.015433608660000002,0.43410972084000005,0.08586522910000001,0.22978429438000003,0.13998165248
Genie,0.85410920408,0.10937653904,10.25604593148,0.06493709364,2.17367563236,0.3332626844,0.9352215325200001,0.54100378492
Gerber Image,3.89215698336,0.49921989268,45.48990727616,0.28388673488,7.98245433012,1.3840410208,4.08333460784,2.34840911064
Gherkin,0.42612682604,0.05642039052,4.931298914280001,0.03065459132,0.90170354368,0.16082029120000002,0.4410265037600001,0.25382969296
Git Attributes,0.22556122652000002,0.02595924876,2.6713291571199997,0.01520218066,0.45507657384000005,0.0794949551,0.23048949038000002,0.12973783248
Git Config,0.64465369556,0.08538495128000001,7.285361725420001,0.04856841098,1.3755050395200001,0.26481909330000003,0.65349359114,0.38239769444000005
Git Revision List,0.21385121052,0.02768661676,2.5548312791199996,0.015250319660000003,0.45566746784,0.0786124451,0.22487172438000003,0.13033379348
Gleam,0.42691999204000003,0.06016183052,5.05793763324,0.03096267032,0.8795436616800001,0.1555428332,0.47108129476000005,0.26308794496
Glimmer JS,0.43011701004,0.05653862952,5.12179246024,0.03192412432,0.9139434796800001,0.1637681622,0.45836661976000004,0.26568627196
Glimmer TS,0.42399463704,0.05734275752,5.32557216624,0.032290374319999995,0.89161006668,0.15751506920000002,0.46008080676000007,0.26858523996
Glyph Bitmap Distribution Format,0.22351848852,0.02686632776,2.70017493312,0.015566869660000001,0.46460390984000005,0.0782078631,0.22696675238000003,0.13037656548
Gnuplot,1.70884171316,0.22004753808,20.04903636896,0.12471295328000001,3.7484507677200005,0.6315557038,1.86236043804,1.0514339988399999
Go,0.87644397908,0.10593392004,10.397100052479999,0.06313927764,1.8699980633600002,0.3357963324,1.38052590252,0.52969883392
Go Checksums,0.43410934804,0.05600182452000001,5.20420190524,0.031101856320000003,0.84983528368,0.1508396442,0.44994054276000006,0.26250423196
Go Module,0.21477239952000002,0.02559908576,2.39059852612,0.01598640466,0.46039419784,0.0780632401,0.22602014938000003,0.13171120448
Go Workspace,0.21381802652,0.02431975976,2.4740398841199998,0.01511851466,0.44913803584,0.08279301210000001,0.22607072738000003,0.13289510048
Godot Resource,1.0659385696,0.1369888918,12.464559268599999,0.0798397413,2.2852823502,0.4348330815,1.1461855299,0.6471381804
Golo,5.773935892040001,0.75608928152,68.39596014023999,0.43332639982,12.70836039668,2.1061268677,6.4036912172600005,3.60285761196
Gosu,1.0694332676,0.1436234108,12.3774299676,0.07802866030000001,2.4100409762000004,0.38900822050000006,1.1457673619000002,0.6763247924
Grace,0.42582975304000004,0.05699967952,5.16863364424,0.03277903232,0.89227785068,0.1552847932,0.49526532276,0.26124337696
Gradle,0.42973701204000003,0.05173240152,4.884395019239999,0.030723413320000004,0.8960469046800001,0.1801926742,0.46947233276000006,0.26758889196
Gradle Kotlin DSL,0.21919554752,0.02788487776,2.4610268721199997,0.01558991566,0.45850104484000004,0.0767971531,0.22766572538000002,0.13359746648
Grammatical Framework,8.83492406132,1.15372715116,104.28820834492,0.6465027480600001,17.85755972544,3.1869331881000003,9.40134447958,5.44420921968
Graph Modeling Language,0.64173248456,0.07808636028,7.509988452359999,0.044775822980000005,1.4069554075200001,0.26212393230000003,0.6897785301400001,0.41089580044
GraphQL,0.85708448608,0.11206757904,10.304589223479999,0.06428088864,1.8168181163600001,0.34127030540000003,1.26037304952,0.52309159092
Graphviz (DOT),0.42403263004,0.05624477752,5.31153260324,0.030441641320000004,0.8655799906800001,0.1569240032,0.46375364076000003,0.25935546796
Groovy,1.29255410212,0.16058964256,15.30481720672,0.09761391296000001,2.6827812850400004,0.5008146736,1.27789800028,0.78226664388
Groovy Server Pages,0.86003220708,0.10143913003999999,9.65358269356,0.06389009664,1.84128138236,0.3049027814,0.86060447352,0.52139390992
HAProxy,0.86484475808,0.11294018604,10.357359144479998,0.06010505764,2.5030760363600004,0.3063435714,0.94922702952,0.54127645992
HCL,1.2960090181200001,0.17149511956000002,15.329366747719998,0.08815795996,2.97401315504,0.4706034256,1.44334406328,0.80332096688
HLSL,1.0725258286000001,0.14134356180000002,12.514333533599999,0.0779131183,2.8186654842000003,0.4475046035,1.2909506749000002,0.6563593884000001
HOCON,0.8575084390800001,0.11360448204000001,9.67524835056,0.06357433464000001,1.80812382536,0.3498175544,0.9838726715200001,0.5098648219199999
HTML,1.72242246016,0.22276672808,20.11449715196,0.12705277228,3.9083591657200003,0.6163988918000001,2.00772938304,1.09117379284
HTML+ECR,0.21451811052,0.02571570576,2.4417874511199997,0.01549922366,0.43286059684000006,0.07953398510000001,0.24921965938,0.13096847848
HTML+EEX,0.64162946156,0.07681839628,7.4985947373599995,0.04585899298,1.3638934095200002,0.24231549330000002,0.7539803411400001,0.39066741943999994
HTML+ERB,0.64088054356,0.08292160728,7.72140806736,0.04885237098,1.39281510152,0.2655178153,0.7571586431400001,0.41334825744000003
HTML+Razor,0.44539732504,0.05457093552,5.038892007239999,0.03277254232,0.86510704768,0.1577091722,0.4647485197600001,0.25718524196000003
HXML,0.42772090304,0.05558314652,5.11504299924,0.030735860320000002,0.9153133796800001,0.17821233120000002,0.4670374647600001,0.26413804796
Hack,6.4765514596000004,0.8241972498,77.2720330256,0.45266624180000004,13.7805176562,2.4510590740000002,7.606827291400001,3.9943951364
Haml,0.43995083804,0.05442249852,5.076602449239999,0.03145362432,0.91228365568,0.15883231920000002,0.48042016276000005,0.27045407196
Handlebars,0.42692050304000007,0.05406872352,5.13916379524,0.030372802320000003,0.8803912916800001,0.15280631320000002,0.46897123576000005,0.30705105396
Hare,0.64505815656,0.08407895428,7.386252816420001,0.047868541980000005,1.3856001665200002,0.2395624963,0.74705059314,0.37982879544000003
Haskell,1.0818830566,0.1390898778,12.2953352566,0.0770938983,2.1531439742000003,0.3891527265,1.1434363909,0.6746615584
HiveQL,0.45471056604000004,0.05509981052,4.92586255228,0.031065512320000002,0.91591746868,0.1544716022,0.46831781976000003,0.25657241395999997
HolyC,1.0775055466,0.1299711678,12.706884417599998,0.0791293723,2.2142521372,0.4446830075,1.4573784579000002,0.6565646664
Hosts File,0.42776592704000005,0.05372370952,5.073205146239999,0.030813902320000003,1.1838977746800001,0.1544472322,0.45101551076,0.26058967896
Hy,0.6463556595600001,0.08620813928,7.71129764436,0.04711489898,1.35419760052,0.23655630030000002,0.7112863941400001,0.40608379444
HyPhy,1.91304650716,0.22568333808000002,20.38751356796,0.12522794328,3.8770249367200003,0.6242545738,2.72969982504,1.05037119984
IDL,1.0719843456,0.1413581608,12.298995393599998,0.1198917423,2.3459552082000004,0.4089352235,1.2048217129,0.6732732114
IGOR Pro,0.66186297756,0.07880424828,7.7736664613599995,0.046723096979999997,1.3515762635200002,0.25041616730000005,0.67422038914,0.39855654244
INI,3.67224604084,0.43659680092,43.29864766704,0.26889890722,8.255017563280001,1.4235121307,4.1358193424600005,2.22259951716
Idris,0.21504690652,0.02826628876,2.56774473512,0.015194207660000002,0.44779568984,0.0839068941,0.25949851538,0.13214164647999999
Ignore List,4.47035546692,0.59026394796,50.647022039940005,0.33064971486,9.16697619564,1.7702063541000002,4.50200449398,2.68423617008
ImageJ Macro,0.44015310704,0.05052339852,5.12068083524,0.03238356032,0.90709827468,0.16486297519999998,0.45705500276000005,0.26302946396
Imba,0.21560799552,0.028918319760000002,2.4377907681199997,0.01607094866,0.45676167484,0.0791308381,0.24321409038000003,0.12679324848
Inform 7,0.42558903004000004,0.05422284752,5.36894433324,0.030716206320000005,0.9185810516800001,0.16425755720000002,0.4562135097600001,0.26556498896
Ink,1.0723531706,0.14176979680000001,12.6463548436,0.0812049023,2.2788046742000003,0.3891685315,1.3859318749000002,0.6625608954
Inno Setup,0.43343576104000003,0.05552412052,5.07011560624,0.03112471932,0.92079761068,0.15637996120000003,0.4493161747600001,0.26346580996
Ioke,0.21320526452000002,0.02487582076,2.54976917612,0.015197114660000002,0.43769979784,0.0780741991,0.23476958338000004,0.13608490548
Isabelle,0.21672094552,0.02609892876,2.6550238181199997,0.014879590660000002,0.43333059584000005,0.07299622310000001,0.24414952538000004,0.13172205248
Isabelle ROOT,0.21233242552,0.02968752376,2.47942794712,0.01579910566,0.46688885684000003,0.0745777351,0.22901122238000002,0.13034835248
J,0.42546273804,0.05491016752,4.8138857242399995,0.03234242732,0.89195498568,0.18184853820000002,0.4704893747600001,0.26510039596
JAR Manifest,0.21634543352000002,0.02812405276,2.43804929012,0.015330856660000001,0.45403352984,0.0791437691,0.22869011238000003,0.13179045848
JCL,0.67991995656,0.07788056328000001,7.30391015342,0.04687511198000001,1.3732206425200002,0.24232245530000002,0.4797159081400001,0.38806651644
JFlex,0.43222734404,0.05233584652000001,5.07812868824,0.03191174732,0.9123305746800001,0.1565747412,0.49500481876,0.26182801495999997
JSON,7.8757609657200005,0.94576211236,90.80294167731999,0.53447345276,16.76309025024,2.9359434086,8.96191208868,4.76654027628
JSON with Comments,5.75828128104,0.74292575352,66.25401470378,0.42267943182,12.273316948680002,2.1766430057,5.82532497826,3.43655514596
JSON5,0.42926808704,0.055471058520000005,4.88955125524,0.03132800032,0.8712486016800001,0.15581834320000001,0.5919475527600001,0.26607793896
JSONLD,0.21905167752000002,0.02638176676,2.42604404112,0.015620127660000002,0.44190571284,0.0822078831,0.23611945238,0.13683731548
JSONiq,0.42944058304,0.05274083252,5.02329444024,0.03091061432,1.35237616968,0.1701918352,0.46382956976,0.26375225296
Janet,0.63972138656,0.08532413928,7.42404790036,0.04748831898,1.3726833905200002,0.2508272313,0.72203646014,0.40735158744
Jasmin,1.70531346616,0.22801879908,20.23001228996,0.12174727928000001,5.531216097720001,0.6650933578,1.56159317004,1.08210205184
Java,2.38188882772,0.30738116736,27.90673669632,0.17407989626,4.836183372240001,0.9319474401000001,2.71093511418,1.48427892628
Java Properties,0.42796464704000003,0.055412261520000006,5.01678912224,0.03196523532,0.9479350736800001,0.1734119562,0.46199707676,0.27544899196
Java Template Engine,0.21664434152,0.027797324760000002,2.54014578112,0.014509278660000001,0.45277502684000004,0.0962706101,0.22949047838000003,0.12747211348
JavaScript,8.6593030068,1.1672325524,104.0716050378,0.6115312504,19.438769884600003,3.202046074,11.460751765200001,5.3066165362
JavaScript+ERB,0.21406472752,0.02842448076,2.6727113021199997,0.01564676166,0.47325221984000004,0.0764909421,0.25104850838000003,0.12931335548
Jest Snapshot,0.21367768052,0.025213352760000002,2.5059779241199998,0.01560067266,0.43866549484,0.07797202610000001,0.21748161138000002,0.13183244548
JetBrains MPS,0.64175270056,0.08259619928,7.610551881359999,0.04820813798,1.3634963155200002,0.2364435393,0.6725435791400001,0.39057033444
Jinja,0.42681922504,0.05478751352,5.04277706924,0.030108320320000003,0.9084406976800001,0.15370547820000002,0.47276298376000003,0.26119139996
Jison,0.6404859875600001,0.08476914928,7.453578997359999,0.047479305980000004,1.35440474452,0.2744452613,0.7121510931400001,0.38782923844
Jison Lex,0.42610267204,0.05470563152,5.12058534924,0.03602527731999999,0.91869023368,0.1558708922,0.45791791876000004,0.26212255296
Jolie,1.0614716626,0.1358579878,12.753647421599998,0.0799038433,2.3092875452,0.4152805245,1.2415138239,0.6580202074
Jsonnet,0.21894091752,0.02696239576,2.6696679721199996,0.01664860566,0.42939572284000005,0.0789821901,0.22553166538000002,0.13307165948
Julia,0.42866864804000004,0.056121394520000006,4.913245760280001,0.030757283320000002,0.91178772068,0.1670865242,0.62108639476,0.25451599796
Jupyter Notebook,0.21814816252000002,0.02686259076,2.5585480431199996,0.01577281866,0.46489137484000004,0.09049379810000001,0.22705246638,0.13136729148
Just,0.42428708704,0.055682645520000004,4.928686731239999,0.03207476132,0.97830569168,0.1539600282,0.48020693576000006,0.25829722396
KRL,0.21283527652,0.02756472176,2.63965248012,0.01575293966,0.43267034584,0.0777831841,0.23135871738000002,0.13162592748
Kaitai Struct,0.42765329003999997,0.05419548552,5.13159601924,0.03143996432,0.8853485676800001,0.1693061412,0.45684048476000005,0.26183899596
KakouneScript,0.64286850256,0.08310879228000001,7.355353536359999,0.04637300098,1.31154618452,0.2338094543,0.7806541691400001,0.39384963944
KerboScript,0.6430892905600001,0.08527991128000001,7.626998108359999,0.04685470098,1.92538345052,0.23448144730000003,0.7165031241400001,0.39498890744
KiCad Layout,3.4050557983200003,0.45222878416,38.882774424240004,0.24858943956000001,6.99549293944,1.3253401356,3.6853872530800005,2.03183614268
KiCad Legacy Layout,0.21334858352,0.09983323076000002,2.49553885714,0.01497450466,0.7291493668400001,0.0927925411,0.21347147538000003,0.12703591848
KiCad Schematic,1.51182328264,0.22876384032,16.99200263384,0.11240170362,4.33460879388,0.5502679537,1.6027937796600003,0.91598609736
Kickstart,0.64422363356,0.08042743828,7.395842335420001,0.04673757898,2.0660482995200002,0.2491317973,0.76750657414,0.37957737044
Kit,0.21225612652,0.02813103276,2.59052449612,0.015515555660000001,0.44989353284000005,0.09526447310000001,0.21890188238000002,0.13150905948
Kotlin,0.21401808052000001,0.02817348176,2.46539902012,0.014811192660000002,0.45103339884000004,0.0859720191,0.24387927138,0.13505497848
Kusto,0.86483457808,0.11323593304,9.83280120456,0.06141841664,1.84551884136,0.34938328240000005,0.9499938895200001,0.50837320692
LFE,0.88886764308,0.09898861804,9.89896799948,0.06605089364,1.8280065433600001,0.32213714540000005,1.0342261915200002,0.5195710409200001
LOLCODE,0.21772051852000002,0.02783520276,2.5632046791199996,0.01635416066,0.46537771884,0.0819989901,0.32256986038,0.13198077848
LSL,0.42646711904,0.05328420452,5.1063694562399995,0.032672413319999996,0.92152036868,0.1512883772,0.46864802276000006,0.26460851396
LTspice Symbol,0.21655508752000002,0.02894412776,2.4509733121400004,0.01527102166,0.46869014784,0.07862268210000001,0.21567214238000001,0.13027982148
LabVIEW,2.36095898572,0.30423829436,28.50070700532,0.17363830926,5.0325438592400005,0.8994150481000001,2.58712050518,1.47103510128
Lark,0.68402476156,0.08102295228,7.36038421536,0.04744428698,1.35097044852,0.2295662563,0.72191251314,0.39234681443999997
Lasso,0.63934602756,0.07861070828,7.81010100436,0.04782009998,1.39921877852,0.2476709023,1.45715222914,0.40273280444000004
Latte,0.42577189104,0.05722529552,5.11277550324,0.02959986632,0.9098259586800002,0.1485440842,0.50351897176,0.26245865996
Lean,0.42937868704000004,0.05164617752,5.15785521424,0.03040036532,0.9005723306800001,0.15289332020000002,0.45588987776,0.26018169796
Lean 4,0.21549072152,0.02714445876,2.4774924831400003,0.01624195866,0.46928758984,0.0977176861,0.23056467238000003,0.12899850948
Less,0.21627831952,0.02859186776,2.4838071891199998,0.014991012660000002,0.43276636284000003,0.0794605461,0.30057457338000004,0.13382361048
Lex,0.43543351904000005,0.05364547552,4.94007988724,0.031607183319999996,0.9307400076800001,0.1517844262,0.50936978376,0.26246665996
LigoLANG,0.21212600052,0.02643736876,2.4204733221400003,0.01659297866,0.46253896384000004,0.08250802210000001,0.24116026138000002,0.12948779348
Limbo,0.6435025225600001,0.08468193528000001,7.92055819336,0.04642619398,1.7339978125200002,0.2843756853,0.7033151791400001,0.42067626244
Linker Script,0.85022378708,0.11228808504000001,10.30712850048,0.06394232864,1.80881481536,0.3028842734,0.89416183652,0.51888892292
Linux Kernel Module,0.64119658156,0.08307404528000001,7.55600617736,0.04813011498,2.0136799945200003,0.23771242930000003,0.6856575661400001,0.38757447344
Liquid,0.43053702804000005,0.055111314519999996,5.36076375524,0.030705245320000005,0.86287987468,0.1537391782,0.48067175276000007,0.30711824596
Literate Agda,0.21354113252,0.02671105176,2.67899059312,0.01556768366,0.47901329584,0.08481666210000001,0.22525003238000002,0.13303446648
Literate CoffeeScript,0.42991299004,0.052781299520000005,4.94765276324,0.03181568732,0.91665100868,0.1616563432,0.45573889576000004,0.28034485396
LiveCode Script,0.85982970108,0.11241248804000001,10.39181240348,0.06394300064,1.7268051663600001,0.3132261504,0.8731057855200001,0.52280238192
LiveScript,0.21198390752000001,0.02921699976,2.4942786081199997,0.015547080660000002,0.46082466884,0.0823343061,0.23943261538000002,0.13154646048
Logos,1.0807251736,0.1426298658,12.461356212599998,0.0810341963,2.6472589652000003,0.4448496495,1.0615826749000001,0.6685562004
Logtalk,0.21418873452,0.02722025776,2.5218243661199997,0.01533694166,0.45860226784,0.0866129041,0.19425060538000002,0.13759848148
LookML,0.63719759056,0.08507649928,7.2707800454200004,0.047866040979999996,1.3920881555200002,0.23535348030000003,0.6698540771400001,0.37996586344
LoomScript,0.42693129104000005,0.05523375952,4.999399071239999,0.03153796432,0.94427381968,0.1819309342,0.4861830087600001,0.27245314596000003
Lua,1.5095550956400001,0.19447483732,18.05632476784,0.11279950162,3.1992613178800005,0.5373040007000001,1.6359840696600003,0.93247469236
Luau,1.0622097286,0.1381067468,12.911981062599999,0.0794436333,2.3131932272,0.38427519250000003,1.3397112559000002,0.6736265224
M,6.24030968108,0.82132101404,74.32085629048,0.45926640714,15.32914403636,2.2686586619,7.627879353020001,4.451793528920001
M4,1.0711109356000001,0.1320107058,12.7754632666,0.0807392403,2.3147009662,0.3819210465,1.1679061939000002,0.6725723294
M4Sugar,0.6732064975600001,0.08320411728,7.634636070359999,0.04763218898,1.3786668185200002,0.2455675193,0.7770613341400001,0.39164735344
MATLAB,8.39179356628,1.01791348464,99.06883849667999,0.5992818707400001,18.683874597760003,3.3185172009,11.926793916820001,6.06736607972
MAXScript,1.0774383526,0.1302762308,12.226133514599999,0.0753323543,2.3470793882,0.4162045735,1.1986644719000001,0.6627942644
MDX,0.21388247052,0.02833344976,2.6982518721199997,0.01632734566,0.42931929384,0.07587610310000001,0.24036059938,0.13120027948
MLIR,0.8529989530800001,0.10792001104,9.895576347479999,0.06270518364,1.82246987936,0.3062291594,1.1921326975200002,0.52474796092
MQL4,0.63867356156,0.07926786828,7.260201514359999,0.04509369798,1.55758102952,0.26392904930000005,0.9745989681400001,0.38663043544
MQL5,0.6410468785600001,0.11163918128,7.75977285836,0.04636232398,1.5692245095200001,0.2447056193,0.7808392071400001,0.39998987144
MTML,0.21465639352000002,0.02501311376,2.6883525701199997,0.01469101266,0.43952012784000005,0.0850920321,0.22849767638000001,0.13356085848
MUF,0.42882600604,0.056568032520000006,4.8547182192800005,0.031143313320000005,0.92462330368,0.1724330152,0.47272954976000003,0.27689084795999996
Macaulay2,0.21216762452000001,0.02660842976,2.4345278801199997,0.016096574659999998,0.45301187384,0.07939902110000001,0.26974744938,0.13301109748
Makefile,2.60883728724,0.33815373012,30.42640139044,0.19645003492000002,5.53272280908,0.9308494952,2.9965944025600004,1.60955594476
Markdown,2.1454684622,0.2852298796,24.803799250199997,0.15582657160000002,4.3939075574,0.804054866,2.7131716418000003,1.3382046288
Marko,0.63832215456,0.08359642028,7.797158835359999,0.04683915298000001,1.3041100005200001,0.2666384033,0.6903473711400001,0.39232094844
Mask,0.21271441552,0.027934064760000002,2.45893194212,0.01702693366,0.68201976484,0.07840102010000001,0.25618078338,0.13472163348
Mathematica,2.55427148524,0.37423811712000005,30.651294439439997,0.19356184292,6.25735970708,0.9523921212,3.31951918756,1.72683466876
Maven POM,0.21354321352,0.025213299760000002,2.51275294212,0.01622985466,0.45860728784000004,0.0835707911,0.21590042838,0.14045336548
Max,0.6408506485600001,0.08116448628,7.56427134236,0.04529662098,1.33787981352,0.24025014830000002,0.72992210714,0.39888239844
Mercury,2.2078454172,0.2766279116,24.8976193382,0.1583950486,4.8363817594,0.798330285,2.9981437388,1.5574373918
Mermaid,2.33782747072,0.30317497536,28.469355001319997,0.17107637526,4.752879996240001,0.8529532861000001,3.02966997518,1.43060915428
Meson,0.42908670404000004,0.054890450519999995,5.2513589632399995,0.030401832320000006,0.86718325068,0.16776430120000002,0.47705746276000005,0.26303695596
Metal,0.21730440752000002,0.02676045376,2.51168123112,0.01585492966,0.45014963784,0.0916323031,0.26517726538,0.12985188048
Microsoft Developer Studio Project,0.22556382352,0.02782084576,2.67046224012,0.016587643659999998,0.47217085484000004,0.0733496441,0.23144878138000002,0.13070374848
