filename,cloc,go-enry,hyperpolyglot,linguist,magika,pygments-file-content,pygments-filename
SQL,2.76540897272,0.37070508532,0.17103398968,6.27439587012,0.85632092244,3.8962585460800003,1.9337011461200002
SQLPL,1.18101929788,0.13799178328,0.07095364272,2.4044596934799998,0.36399842776,1.44194982232,0.8569597654800001
SRecode Template,0.19504566248000002,0.022870722880000003,0.01203402512,0.5913484845800001,0.060323358960000004,0.22049382322000002,0.13114646958
SSH Config,1.1698660248800001,0.14109488128000003,0.07062911472,2.35043616348,0.36767143576000005,1.33465242532,0.7783467864800001
STAR,0.58250915544,0.07496146364,0.03443872136000001,1.24057813374,0.18187280988,0.68641174466,0.38895746974000006
STON,1.36855719836,0.16766771416000004,0.08128683584,2.7449678730600002,0.41998956772,1.5826100975400001,0.9135122720600002
SWIG,0.5982205204400001,0.07416657764000001,0.034882925360000004,1.2493182737400002,0.19511264388000002,0.7323721646600001,0.39893701574000007
Sage,0.19505867248,0.026381471880000004,0.012454740120000002,0.39228295058,0.06332510396,0.26119806622,0.13088160958000003
SaltStack,1.17136652288,0.15313033928000003,0.07173152272000001,3.52389659548,0.38817440776000006,1.37859926732,0.8942914704800001
Sass,0.19495944948000002,0.025473729880000004,0.01162584212,0.39405154258,0.06242449396,0.22740271022000003,0.13069612558000002
Scala,1.3749070753600001,0.15840474116000003,0.08599019084000001,2.79752082806,0.42577588872,1.7241882265400001,0.9078998730600001
Scaml,0.19506815148,0.021940763880000002,0.01104780612,0.39521168557999997,0.06316787096000001,0.23578759722,0.13729749758
Scenic,0.77400490792,0.09452587952000002,0.04751725248,1.57366042732,0.24035629184,0.96477603488,0.52097671032
Scheme,0.7831644909200001,0.11148842352000002,0.04792896948,1.98687833732,0.24515965984000002,0.95765532088,0.5408627343200001
Scilab,0.5794588354400001,0.07040092764000001,0.03390702636,1.19493099374,0.18053208188,0.67864606866,0.3998199627400001
ShaderLab,0.59292219144,0.08504981864000001,0.03480049436,1.7901851777400002,0.18433193888000002,0.7219130486600001,0.38948477274000004
Shell,10.7525437854,1.2999453764000002,0.6408703076000001,21.6327969849,3.3908303888,11.2164645231,7.1609604449000015
ShellCheck Config,0.19411017148,0.023343269880000003,0.011959624120000002,0.39427896558,0.06411241396,0.22513495622000002,0.13000187958
ShellSession,0.58151551544,0.07047484264000001,0.03435700236,1.18247379574,0.17956505988000002,0.6828949926600001,0.39515559474000006
Shen,0.5874565364400001,0.07170171064000001,0.03534142036,1.17940593774,0.19370254588000002,0.72598241766,0.40515682974000006
Sieve,2.15057238328,0.25787116568,0.12840137532,4.32461959738,0.67098955656,2.80273528742,1.43434035338
Simple File Verification,0.39389057996,0.047724657760000004,0.02258511224,0.78845174316,0.12172466792,0.44662065844000004,0.26082829116000006
Singularity,0.19435860648,0.022497470880000002,0.01161531512,0.39784866358,0.05672114196,0.23878064622,0.13453041958000003
Slash,0.19515194948,0.02395106388,0.011650391119999999,0.39061069358,0.06882860396000001,0.25689292922,0.13347470458000002
Slice,0.59438294544,0.07014448564,0.03477686536,1.23804576774,0.18683392788000003,0.7562469016600001,0.39011643874000007
Slim,0.19631003548,0.023019041880000004,0.01106220212,0.39077719758,0.06152283796,0.23223546222000002,0.13765246058000002
Slint,0.58970097044,0.07181825364000001,0.03543243636,1.19814988274,0.18378593988,0.7530826476600001,0.39073467774000004
SmPL,0.19588069448,0.026433492880000003,0.01183991312,0.39455124658,0.06330118896,0.23577020222,0.13072998458
Smali,1.35466128436,0.17811237316000003,0.08275662484000001,2.83969988406,0.42967189972000003,1.74252656954,0.9159472400600002
Smalltalk,1.9729536258000002,0.27387208780000005,0.1180969872,4.1027320858,0.6128835776,2.5921931052000002,1.3196512108000003
Smithy,0.19536176148,0.023278396880000003,0.011167034120000002,0.39410829458,0.06087726596,0.24701868822,0.13009638758000003
Snakemake,0.78065996392,0.10139524952000001,0.045076829480000004,1.57542989632,0.24383633084,0.93730944088,0.5198803643200001
Soong,0.20030974948000002,0.024027865880000002,0.01213233012,0.39356503258,0.06295061996000001,0.23252959222000003,0.12985038358000003
SourcePawn,0.5968739164400001,0.08170871464000001,0.03802942736000001,1.24315158174,0.18709653688000003,0.88068527366,0.39644302174000007
Squirrel,0.19735472448000002,0.02504887588,0.01130042912,0.39016737858,0.06229306296,0.23463589722,0.12976125658
Stan,0.57862462644,0.06867578264000002,0.03488960436000001,1.17993222074,0.17975922587999998,0.6653018926600001,0.41399309774000004
Standard ML,0.9986181304000001,0.11778864940000001,0.0590815306,2.0247454159,0.3036912788,1.1153367721,0.6556409849000001
Starlark,2.15201938728,0.25767057268000004,0.13017310832,4.39711371338,0.67430761256,2.61855759642,1.4409210393800003
Stata,1.3602090713600001,0.15949762316000002,0.08072716184,2.76588973606,0.42722055072,1.60081173554,0.9129205110600002
StringTemplate,0.20205174748000002,0.024292052880000005,0.011797889120000002,0.40873894858,0.06902411596000001,0.22998020622,0.13122538858000002
Stylus,0.19720329648,0.023335637880000003,0.010863939119999999,0.39020080958,0.06245084596000001,0.23375671422000002,0.13019597258
SubRip Text,0.19520883548,0.023315016880000004,0.01189826212,0.41159915058,0.061182986960000005,0.22430127422,0.13061351958000003
SugarSS,0.19488698848000002,0.023214420880000003,0.01109450612,0.39146793458,0.06212822696,0.22304869122,0.12964540558
SuperCollider,1.0087023014,0.11811691640000001,0.0590773116,2.0506546269,0.32321315780000004,1.2769074421000002,0.6609180639000001
Svelte,0.19595499748,0.023955824880000004,0.01182193912,0.39112216158,0.05706256696,0.26350924922,0.12967562458
Sway,0.9816667974000001,0.12022577640000001,0.0581629686,2.0532774069,0.3037084218,1.3194612461000002,0.6537290299
Sweave,0.39867839596000004,0.04986448576000001,0.022682561240000003,0.78972221416,0.12233771492,0.48733231244,0.26022992116000004
Swift,8.50953045564,0.9962250738400001,0.48488432116,16.84501103194,2.6375130492800003,9.86827987246,5.656096347940001
SystemVerilog,0.7890070129200001,0.09384159352000002,0.044806277480000004,1.5728561543200001,0.25235964884,1.1009598948800001,0.5265748143200001
TI Program,1.36367480036,0.15849864416000004,0.08317782584000001,2.76548271606,0.43290284072,1.55665812354,0.9084227690600002
TL-Verilog,0.38933061496000004,0.047264833760000007,0.02331682324,0.78293696516,0.12003756992,0.47388546444,0.25946442216000004
TLA,0.39299762596000004,0.04663129276000001,0.02425144124,0.78209754216,0.12413633192000001,0.53759939744,0.26030952216000003
TOML,1.3678497313600002,0.17621559816000001,0.07630094884000001,2.78004713106,0.43808237272000006,1.9181435965400002,0.9102840030600001
TSPLIB data,0.39282701796,0.048459959760000004,0.022827152240000002,0.82529845816,0.12299959592000001,0.44295465644,0.25930312616000006
TSQL,0.7871195419200001,0.09669633752000001,0.04936639048000001,1.63646063932,0.25064821684,0.9883868668800001,0.5980131423200001
TSV,0.5868158974400001,0.07130193264000001,0.03399740136,1.21859392374,0.18480315888,0.75511375566,0.3885713807400001
TSX,0.7884534819200001,0.09816975452000001,0.04750626848,1.67311754032,0.24591160484000002,1.00129847988,0.5323658013200001
TXL,0.19505409348000002,0.024658109880000004,0.01067144012,0.38995774058,0.06420121496,0.24798827022,0.13038230358000003
Tact,0.39265879996,0.047139138760000004,0.02215284924,0.81880752916,0.12149727792000001,0.46585822044,0.26001992516000005
Talon,0.39287247296000005,0.046373159760000005,0.02310540024,0.7888174541599999,0.13176604892,0.53644680944,0.25940429416000005
Tcl,1.37065469536,0.15824044316000002,0.07879700184,2.75765046906,0.43065585572000004,1.7536910675400001,0.9098871070600001
Tcsh,0.20800042248,0.027402577880000004,0.010641012120000001,0.40944075658,0.06437901596000001,0.36947175222,0.13305533858000002
TeX,1.37657420736,0.16335541816000002,0.08098608984,2.82027633206,0.42733385772000004,1.7218327125400001,0.9479272080600002
Tea,0.18849415048,0.024925848880000004,0.01308774112,0.39429266058,0.06278541996,0.24255238322,0.14878692458000004
Terra,0.57708317444,0.07298558564000002,0.03570044336,1.7700429377400002,0.18706124888000003,0.78755225366,0.40406644974000006
Terraform Template,0.38953613196000003,0.04481185876,0.023497739240000003,0.7807739381600001,0.12300948892,0.43915184444,0.26040933716000003
Texinfo,0.19502380848,0.021873044880000005,0.011044131120000002,0.39956442758,0.06335557296000001,0.21842061122,0.12887258258000003
Text,5.06708638148,0.64589225788,0.29834854112000003,10.80106278308,1.5969306919600001,6.25201588972,3.3910521920800005
TextGrid,0.5863691884400001,0.07054664364000002,0.03373343536,1.17527593374,0.18474715688,0.71551776466,0.3914074997400001
TextMate Properties,0.19882829248,0.024822974880000005,0.01118413812,0.39860654858,0.05693903996,0.22099531122000002,0.12948362658
Thrift,0.19095865648000002,0.022753036880000004,0.01116073112,0.40115667858,0.06100587196,0.22099332622,0.13166763258000003
Toit,0.58876546644,0.07203110564000001,0.035387132360000004,1.18933226074,0.18168498588,0.76777148466,0.38953038674000007
Turing,0.7815776429200001,0.09531883052000001,0.04327902448,1.64415664332,0.24366883684,0.97056612188,0.5364399613200002
Turtle,0.38525594996,0.049606473760000006,0.02309222124,0.7918423541599999,0.12220639292,0.53399197444,0.26063912916000004
Type Language,0.39593707296,0.04422786076,0.02399489324,0.79384838816,0.12374050992,0.44053991044,0.25887278816000003
TypeScript,1.18747573288,0.15073256628,0.07042052972000001,2.43231458548,0.38326242576,1.42625106232,0.7877387654800001
TypeSpec,0.39911711796000005,0.04572598076000001,0.023094393240000004,0.81986355116,0.12414070692000001,0.46400145444,0.26050630516000006
Typst,0.39080629696,0.04826737876000001,0.02254739524,0.82805659116,0.11957352492000001,0.54088146244,0.26044151616000005
Unity3D Asset,1.16870273688,0.14057117128000002,0.06890507872,2.38536107948,0.36617510976,1.33175851032,0.7827817264800001
Unix Assembly,0.79672505492,0.12010046652000002,0.04874235048,1.82870023732,0.26028655684,0.8898786858800001,0.5305171393200001
Uno,0.5847008114400001,0.07187610264000001,0.03520905036,1.18360488174,0.19209380488000002,0.73526322466,0.38666390374000004
UnrealScript,0.39204341196000003,0.04794074076,0.021989298240000003,0.79663828016,0.12426848792,0.50785915944,0.26004116516000003
UrWeb,0.39354343396,0.04623905276000001,0.02252393724,0.7886738921600001,0.12237786792000001,0.49089948744,0.26194475216
V,1.7593448603200001,0.21403507892000004,0.09871301908,3.68845574922,0.54161011664,2.08216839598,1.1819574352200002
VBA,1.9616555448000002,0.28079705680000006,0.1192928582,4.1504368488,0.6160751656000001,2.4508398692,1.3485836028000002
VBScript,0.19099474348,0.022884242880000003,0.011451660120000002,0.39053063458,0.06151774296,0.23174484022000003,0.13029378958
VCL,0.40320007796,0.04697964376000001,0.02292999224,0.7909900251599999,0.11767317492000001,0.47096933144,0.26193377616
VHDL,0.19626333348000002,0.023174834880000002,0.011791622120000001,0.39007412258,0.061555075960000004,0.22833379522000002,0.13029138058000003
Valve Data Format,0.19446083648,0.022164966880000005,0.01094992912,0.39017286058,0.061755466960000005,0.21932763822,0.12863809158000003
Velocity Template Language,0.58864350444,0.06847278364,0.03528044136,1.17873917574,0.17982233988000002,0.6658429556600001,0.3900320387400001
Verilog,2.75481289572,0.3653262393200001,0.16848759868000002,5.79414400112,0.8585732084400001,3.3464388730800003,1.8410100701200003
Vim Help File,0.19666743248000002,0.023898950880000002,0.011163364120000002,0.39145882258,0.062351296960000004,0.22087170722000002,0.12887710258
Vim Script,1.7559845303200001,0.22427645592000003,0.10246217308000001,3.58734217422,0.5417534566400001,2.0019894759800003,1.1757062882200002
Vim Snippet,0.39203299896,0.046192405760000006,0.023416534240000002,0.78920732216,0.12105255992,0.44296829644,0.2591918671600001
Visual Basic .NET,0.5817094914400001,0.06913852264,0.055997362360000004,1.19813497174,0.18571543788,0.66782853766,0.4160492117400001
Visual Basic 6.0,2.1694229372800002,0.27574875768,0.12838090432000002,4.50433884038,0.6819292905600001,2.4541822584200004,1.4653101073800001
Volt,0.19512284648,0.024791045880000005,0.01111268012,0.39273616358,0.06264023396000001,0.23036305822,0.12919825358000003
Vue,0.39172557196,0.04893343876,0.022777655240000003,0.7883779871600001,0.12504583592000001,0.45816496544,0.27619746716000004
Vyper,0.9667307104,0.11511681240000002,0.0585963266,1.9754887299,0.3071567418,1.2642431941,0.6543365079000001
WDL,0.78395763492,0.09458407252,0.045404104480000006,1.58250807732,0.24235335184,0.96156811588,0.5206307843200001
WGSL,0.19660346848000002,0.027936459880000004,0.011965102120000001,0.38952103558,0.06397893696000001,0.24404764322000003,0.13109847758
Wavefront Material,0.7848839589200001,0.09265998252000002,0.047760371479999994,1.56420357232,0.24522789484000002,0.88702397188,0.5204444383200001
Wavefront Object,0.9758372274,0.11668292140000001,0.058211873600000005,1.9833694539,0.30641741980000003,1.1119881361000001,0.6486772689000001
Web Ontology Language,0.21628844948,0.023426673880000002,0.01114067312,0.42218803758,0.06187274496,0.22000051022,0.13066792058
WebAssembly,1.19030133488,0.15586313028,0.07178630372,2.36586210948,0.36416261076,1.39631886332,0.7860454034800001
WebAssembly Interface Type,0.19954548148,0.023925839880000004,0.01102694412,0.39614713258,0.061587820960000005,0.22600974322,0.13008755058000002
WebIDL,0.39667136296000005,0.04767849976000001,0.02339254824,0.78983214716,0.12289686392000002,0.48112011444,0.25962115316000006
WebVTT,0.59701131444,0.06898540864000001,0.03565953636000001,1.18344277674,0.18401987788000002,0.87899154366,0.38866520274000005
Wget Config,0.19624116548,0.024720882880000003,0.01185019512,0.39698453358,0.06396241396,0.21936111622,0.12936837358000003
Whiley,0.58748911344,0.07656414664000001,0.03611968936,1.18328740174,0.18507915487999999,0.7180158346600001,0.39127843974000004
Wikitext,0.38940187996000003,0.045607510760000004,0.024150213240000003,0.78920896416,0.12374761192,0.5268433504400001,0.25860093616
Win32 Message File,0.19755599448000002,0.024701260880000003,0.01260456212,0.41144653158,0.06140017196,0.22448065322000002,0.14998833158000002
Windows Registry Entries,0.19298667248,0.024221944880000002,0.011202267120000001,0.39239982858,0.05886051496,0.22536427522000002,0.13339628958000002
Witcher Script,0.38165816896000004,0.04690775676,0.02403047524,0.78633103516,0.12196766992,0.44537802444,0.26003687516000007
Wollok,0.39488734796,0.04696676676000001,0.023763174240000004,0.80478582716,0.13072725292,0.46809732644,0.26067321316000003
World of Warcraft Addon Data,0.5772283304400001,0.07969143964000001,0.035684665360000006,1.2271525887399999,0.19369264288000004,0.6692471466600001,0.4423757327400001
Wren,0.18924387348000002,0.025942909880000004,0.01204548612,0.39894334558,0.06366808296000001,0.23494568922,0.13041618058
X BitMap,0.19392132548000002,0.022941063880000005,0.01147217112,0.39074840058,0.061362578960000004,0.22409282222000002,0.13114532158000003
X Font Directory Index,0.77942775292,0.09184382452,0.04659424048,1.58862658232,0.23345812284,0.89143362388,0.51990085632
X PixMap,0.39603741496,0.045136868760000004,0.02240026524,0.8116780451600001,0.12714945192000002,0.45127806944000004,0.26548761816000005
X10,3.5134287436400005,0.43553876384000006,0.20743424016,7.09729832044,1.1259768242800001,4.24652594296,2.3485478814400005
XC,0.19538678148000002,0.025214165880000004,0.012025273119999999,0.39235645058,0.05856745196,0.23105045622,0.13112567058000002
XCompose,0.19525670748,0.024648946880000005,0.012110614120000002,0.39989195758,0.05836122596,0.40100840822,0.12822496958000001
XML,14.34624762904,1.7092988082400002,0.85579786276,30.56448466334,4.52114747308,17.09233769406,9.528844053340002
XML Property List,1.9612056098000001,0.24610681480000002,0.1149549452,4.0059906748,0.6510899046,2.2311478912,1.2991162108000003
XPages,0.38888229896000004,0.04903437176000001,0.022943716240000002,0.78854811816,0.12051863992,0.45474401144,0.25994108616
XProc,0.19603374048000002,0.024753052880000005,0.01148009112,0.39632344458,0.06197331896,0.22245656422,0.13746399358000003
XQuery,0.19773165948000002,0.023878429880000003,0.01066991212,0.39663094858,0.06353222896,0.23242703122000002,0.13699865058000002
XS,0.19798970348,0.024817419880000004,0.01267582012,0.40927213458,0.08114677996000001,0.24624182722000001,0.13799726658000003
XSLT,0.19642685348000002,0.024570779880000004,0.011980768120000002,0.39275688958,0.06315575196,0.22347783322,0.13636868858
Xojo,1.18060883988,0.15152194428000001,0.06966367172,2.36123750048,0.36517597676,1.3836733003200001,0.7824670304800001
Xonsh,0.19566245648000002,0.024625963880000004,0.010661116120000001,0.39305257658,0.062484387960000005,0.22715456622000002,0.13027303458000003
Xtend,0.39014481196000006,0.05276283876000001,0.02215939524,0.7867481441599999,0.12518132592000003,0.46702591644,0.26733284016000003
YAML,3.1666504146800003,0.38384897608000007,0.18830034892,6.35876913428,1.00679149936,4.16733770852,2.0893724162800003
YANG,0.19456248048000002,0.024794803880000004,0.011354167120000001,0.39139560558,0.05661998296,0.23167307722000002,0.12986547458000003
YARA,0.59014367444,0.06848697864000002,0.03554409736,1.17369204074,0.18023201988,0.67077159366,0.3923905367400001
YASnippet,0.39437117096,0.05062326176000001,0.024476404240000003,0.79018248316,0.11889203692,0.45996904044,0.25826366916000004
Yacc,0.19063774748,0.023133685880000004,0.01183216112,0.41087160358,0.061473959960000005,0.26246357922,0.12853381658000002
Yul,0.39092373796,0.048058655760000006,0.02106651324,0.79491266616,0.11529399992,0.47887404044000004,0.25742187016000007
ZAP,0.19289390948000001,0.025248712880000003,0.01123544312,0.39219138358,0.06026708296,0.35304971622000003,0.12902173558000002
ZIL,0.19529909648000002,0.023749406880000004,0.01249829912,0.40119910658,0.060615910960000005,0.7105247802200001,0.12846949658
Zeek,0.5872446854400001,0.07607814264000001,0.032550530359999996,1.19338842374,0.18431944388,0.71862461266,0.3925458257400001
ZenScript,0.19500940448,0.023548209880000004,0.01194925912,0.39842787958,0.061915467960000005,0.23164703922000002,0.12986133158000002
Zephir,0.38860451596,0.04670838876000001,0.02297985224,0.78954670216,0.12282394992000001,0.62132710444,0.25999682716000005
Zig,0.78273129992,0.09036172052000002,0.047412492480000006,1.5755837213200001,0.24533135384000002,0.9324374628800001,0.5219303173200001
Zimpl,0.19605453548000001,0.024260640880000003,0.011659714120000001,0.40069468558,0.06168377096,0.25308224922,0.12970208258000002
cURL Config,0.19446666348000002,0.024390242880000003,0.012227863120000002,0.40224096658,0.061402481960000005,0.22040426522,0.13001759658000003
crontab,0.19815332348,0.022789150880000004,0.01080489212,0.39465715258,0.062112762960000005,0.22175673322,0.12819042158000002
desktop,0.39074939196,0.04725877676000001,0.02157386524,0.78324422616,0.11525651392,0.42850569244000003,0.26814692016
dircolors,0.19631375848000002,0.022730276880000004,0.01171488712,0.39671991458,0.06273926496000001,0.23059254322,0.13040846158000002
eC,0.19740228948000002,0.022788034880000002,0.01108280512,0.39702828058,0.060740107960000005,0.23680147522,0.13304926858000002
edn,0.19572878648000003,0.024666543880000003,0.01076821612,0.39556346058,0.06399948196000001,0.23070708622000002,0.12888095258
fish,0.58661926844,0.06922152864,0.03453154836,1.17996644174,0.18931630488,0.7650119496600001,0.3960901787400001
hoon,0.38953405696,0.050962624760000005,0.02196035224,0.81656923016,0.11996639192,0.48293157744000004,0.25842475216000005
iCalendar,0.40574572496000005,0.04836426476000001,0.02326467124,0.78369906416,0.11689650392,0.48155289644000004,0.26069280516000004
jq,0.39216341596000004,0.05613232076000001,0.02319584724,1.1931021101600001,0.12584815592,0.5022532254400001,0.26201568016000004
kvlang,0.19334242948000002,0.024295439880000002,0.01158667512,0.39504545758,0.06285211996000001,0.24410671822000002,0.13159329758000002
mIRC Script,0.77378744192,0.09227836652000002,0.04592310848,1.62113501232,0.24402803384000002,0.88508095088,0.51596717132
mcfunction,0.19914404548,0.023756145880000003,0.011285688120000002,0.39730009358,0.06292039896000001,0.23135594622000002,0.13012641158000002
nanorc,0.58414430344,0.07465583064,0.03543919736,1.1904549227399999,0.19373892088,0.69040214866,0.39109021274000005
omnetpp-msg,0.5875178994400001,0.06903635364,0.035128589360000004,1.24634424374,0.18529965488,0.7080090116600001,0.39171548474000006
omnetpp-ned,0.58048477344,0.06825237664,0.03411673436,1.18523861974,0.18504319688,0.70170863866,0.38853600174
q,0.39137252596000005,0.050478208760000004,0.02346278124,0.81932465116,0.11878647592,0.53876817044,0.26079741716000004
reStructuredText,0.19059309348,0.024707805880000003,0.01196302112,0.39678462658,0.060136187960000004,0.26318107522,0.13010164758
robots.txt,0.19399296448,0.023409385880000005,0.011044751120000001,0.39563659258,0.06290353296000001,0.22301161022000002,0.13186707058000002
sed,0.19467960148000002,0.024099012880000003,0.01088708512,0.39668964557999997,0.06339954496000001,0.25784287222,0.13177938658000002
templ,0.19571896248,0.023953351880000005,0.011081143120000001,0.39158155158,0.06129100396,0.23195087922000002,0.13048949858000003
vCard,0.38935980396000003,0.04651058676000001,0.02421494124,0.82584245516,0.13045382192000002,0.48618404044,0.26010099816000004
wisp,0.20306292048000002,0.025225992880000003,0.012008287119999999,0.39942571758,0.062116266960000006,0.24972009622000002,0.13517649758000003
xBase,1.21866228844,0.07221068164000001,0.03412333136,1.19547617674,0.18748471588,0.80067093666,0.38917205074000005
